日期,时段起,时段止,电价_元每kWh,预测负载_kWh,预测光伏_kWh,净负荷预测_kWh,风险余量_kWh,风险净负荷_kWh,参考储电量_kWh,实际负载_kWh,实际光伏_kWh,计划购电_kWh,实际充电_kWh,实际放电_kWh,紧急购电_kWh,弃电_kWh,期初储电量_kWh,期末储电量_kWh,计划费_元,紧急费_元
2025-02-01,7:20,7:30,0.7644,661.688832,182.572876,479.115956,31.032123,510.148079,4494.887524,579.536667,190.1125,0.0,0.0,389.424167,0.0,0.0,5611.569019,5178.8755,0.0,0.0
2025-02-01,7:30,7:40,0.6899,656.623214,230.54576,426.077454,22.549695,448.627149,3996.412914,609.000367,231.346617,0.0,0.0,377.65375,0.0,0.0,5178.8755,4759.260222,0.0,0.0
2025-02-01,7:40,7:50,0.86,637.311604,278.735807,358.575797,7.539831,366.115628,3589.617772,640.236683,279.075333,0.0,0.0,361.16135,0.0,0.0,4759.260222,4357.969833,0.0,0.0
2025-02-01,7:50,8:00,1.1617,626.391123,327.994576,298.396548,19.911519,318.308067,3235.942142,633.941667,334.01875,0.0,0.0,299.922917,0.0,0.0,4357.969833,4024.722148,0.0,0.0
2025-02-01,8:00,8:10,1.1683,630.317403,379.312794,251.004609,19.963125,270.967734,2934.866883,590.91065,388.684417,0.0,0.0,202.226233,0.0,0.0,4024.722148,3800.026333,0.0,0.0
2025-02-01,8:10,8:20,1.0956,640.683324,427.839649,212.843675,16.728314,229.571989,2679.786895,568.558167,438.765567,0.0,0.0,129.7926,0.0,0.0,3800.026333,3655.812333,0.0,0.0
2025-02-01,8:20,8:30,1.0849,646.065195,475.990333,170.074862,24.077782,194.152644,2464.061735,574.228333,487.94375,0.0,0.0,86.284583,0.0,0.0,3655.812333,3559.940574,0.0,0.0
2025-02-01,8:30,8:40,1.061,644.493929,530.478229,114.015699,27.788984,141.804683,2306.500975,577.852317,541.883167,0.0,0.0,35.96915,0.0,0.0,3559.940574,3519.974852,0.0,0.0
2025-02-01,8:40,8:50,1.043,667.749927,580.734236,87.015691,30.583231,117.598921,2175.835507,649.080033,586.6261,0.0,0.0,62.453933,0.0,0.0,3519.974852,3450.581593,0.0,0.0
2025-02-01,8:50,9:00,1.036,714.645134,623.25761,91.387524,34.341294,125.728818,2036.13682,737.126667,621.95,0.0,0.0,115.176667,0.0,0.0,3450.581593,3322.607519,0.0,0.0
2025-02-01,9:00,9:10,1.0147,746.050643,665.840224,80.210419,13.876594,94.087013,1931.595694,711.253417,665.4293,0.0,0.0,45.824117,0.0,0.0,3322.607519,3271.691833,0.0,0.0
2025-02-01,9:10,9:20,0.9922,738.692524,714.901314,23.79121,21.287736,45.078946,1881.507976,698.3617,729.7222,0.0,31.3605,0.0,0.0,0.0,3271.691833,3299.916283,0.0,0.0
2025-02-01,9:20,9:30,0.97,719.670421,762.671392,-43.000971,15.388185,-27.612786,1906.359484,736.386667,798.0875,0.0,61.700833,0.0,0.0,0.0,3299.916283,3355.447033,0.0,0.0
2025-02-01,9:30,9:40,0.9422,738.020606,795.692072,-57.671466,40.366553,-17.304913,1921.933905,733.212567,838.320683,0.0,105.108117,0.0,0.0,0.0,3355.447033,3450.044338,0.0,0.0
2025-02-01,9:40,9:50,0.9569,748.803772,831.70942,-82.905648,39.467317,-43.438331,1961.028403,697.122367,867.319617,0.0,170.19725,0.0,0.0,0.0,3450.044338,3603.221863,0.0,0.0
2025-02-01,9:50,10:00,0.9977,730.807298,875.553977,-144.746679,31.348929,-113.39775,2063.086378,678.588333,894.01875,0.0,215.430417,0.0,0.0,0.0,3603.221863,3797.109238,0.0,0.0
2025-02-01,10:00,10:10,0.9919,711.841173,914.772595,-202.931423,23.204091,-179.727332,2224.840977,711.4322,911.849833,0.0,200.417633,0.0,0.0,0.0,3797.109238,3977.485108,0.0,0.0
2025-02-01,10:10,10:20,0.9588,722.657782,950.746471,-228.088689,30.518073,-197.570617,2402.654531,706.70705,933.627233,0.0,226.920183,0.0,0.0,0.0,3977.485108,4181.713273,0.0,0.0
2025-02-01,10:20,10:30,0.9549,743.123139,977.156004,-234.032865,39.892015,-194.14085,2577.381296,666.993333,959.21875,0.0,292.225417,0.0,0.0,0.0,4181.713273,4444.716148,0.0,0.0
2025-02-01,10:30,10:40,0.9839,725.090083,984.387311,-259.297228,26.513998,-232.783229,2786.886203,678.720433,979.808167,0.0,301.087733,0.0,0.0,0.0,4444.716148,4715.695108,0.0,0.0
2025-02-01,10:40,10:50,0.799,710.759863,994.287511,-283.527648,19.741919,-263.785729,3024.293359,678.1305,1021.3479,0.0,343.2174,0.0,0.0,0.0,4715.695108,5024.590768,0.0,0.0
2025-02-01,10:50,11:00,0.5025,720.235163,1015.842621,-295.607457,27.629172,-267.978285,3265.473815,652.925,1060.275,0.0,407.35,0.0,0.0,0.0,5024.590768,5391.205768,0.0,0.0
2025-02-01,11:00,11:10,0.4662,727.67061,1036.088472,-308.417862,35.320828,-273.097035,3588.372353,657.69435,1046.177817,85.679118,474.162585,0.0,0.0,0.0,5391.205768,5817.952095,39.943605,0.0
2025-02-01,11:10,11:20,0.5007,706.902078,1038.949598,-332.04752,37.288626,-294.758894,3853.655357,656.101717,1051.341783,0.0,395.240067,0.0,0.0,0.0,5817.952095,6173.668155,0.0,0.0
2025-02-01,11:20,11:30,0.4827,688.708796,1036.996227,-348.287432,36.993972,-311.29346,4133.819471,654.535,1099.0625,0.0,444.5275,0.0,0.0,0.0,6173.668155,6573.742905,0.0,0.0
2025-02-01,11:30,11:40,0.4785,724.310451,1057.296697,-332.986246,54.551279,-278.434967,4384.410941,692.20855,1136.31565,0.0,444.1071,0.0,0.0,0.0,6573.742905,6973.439295,0.0,0.0
2025-02-01,11:40,11:50,0.4662,725.613257,1069.516644,-343.903387,49.587982,-294.315406,4649.294806,680.149483,1128.416817,0.0,448.267333,0.0,0.0,0.0,6973.439295,7376.879895,0.0,0.0
2025-02-01,11:50,12:00,0.4432,683.458646,1060.102761,-376.644114,38.705905,-337.938209,5399.294806,640.033333,1100.65625,495.395124,833.333333,0.0,0.0,122.684708,7376.879895,8126.879895,219.559119,0.0
2025-02-01,12:00,12:10,0.4411,677.044637,1046.234175,-369.189538,74.274238,-294.915299,6149.294806,676.841383,1105.4832,538.418034,833.333333,0.0,0.0,133.726517,8126.879895,8876.879895,237.496195,0.0
2025-02-01,12:10,12:20,0.4551,682.803302,1041.599451,-358.796149,68.845397,-289.950752,6899.294806,663.0938,1089.481067,543.382581,833.333333,0.0,0.0,136.436515,8876.879895,9626.879895,247.293413,0.0
2025-02-01,12:20,12:30,0.4463,680.860727,1044.788103,-363.927376,59.360528,-304.566848,7649.294806,594.021667,1052.4125,528.766485,833.333333,0.0,0.0,153.823985,9626.879895,10376.879895,235.988482,0.0
2025-02-01,12:30,12:40,0.4113,680.133625,1042.252898,-362.119273,44.936592,-317.182681,8399.294806,601.114167,1052.097767,516.150652,470.133451,0.0,0.0,497.000802,10376.879895,10800.0,212.292763,0.0
2025-02-01,12:40,12:50,0.5682,682.164089,1028.068383,-345.904294,57.325121,-288.579173,8659.016062,633.335367,1058.98975,0.0,0.0,0.0,0.0,425.654383,10800.0,10800.0,0.0,0.0
2025-02-01,12:50,13:00,0.8279,687.059524,1013.05602,-325.996496,61.642626,-264.35387,8896.934545,638.681667,1052.225,0.0,0.0,0.0,0.0,413.543333,10800.0,10800.0,0.0,0.0
2025-02-01,13:00,13:10,0.8636,690.95469,1011.918777,-320.964088,46.889372,-274.074716,9143.601789,619.374233,1041.022917,0.0,0.0,0.0,0.0,421.648683,10800.0,10800.0,0.0,0.0
2025-02-01,13:10,13:20,0.8416,673.105067,997.813278,-324.70821,35.525364,-289.182846,9403.866351,606.5044,1029.228833,0.0,0.0,0.0,0.0,422.724433,10800.0,10800.0,0.0,0.0
2025-02-01,13:20,13:30,0.8618,653.894427,971.645167,-317.75074,32.005802,-285.744937,9661.036795,607.013333,1017.28125,0.0,0.0,0.0,0.0,410.267917,10800.0,10800.0,0.0,0.0
2025-02-01,13:30,13:40,0.8623,673.853389,959.425859,-285.57247,51.3936,-234.178869,9871.797777,606.318333,998.79405,0.0,0.0,0.0,0.0,392.475717,10800.0,10800.0,0.0,0.0
2025-02-01,13:40,13:50,0.9026,675.921681,935.894629,-259.972948,63.748757,-196.224191,10048.399549,624.927217,948.63435,0.0,0.0,0.0,0.0,323.707133,10800.0,10800.0,0.0,0.0
2025-02-01,13:50,14:00,0.9754,652.010176,896.513413,-244.503237,27.047449,-217.455788,10244.109759,641.645,875.1875,0.0,0.0,0.0,0.0,233.5425,10800.0,10800.0,0.0,0.0
2025-02-01,14:00,14:10,1.0002,648.061783,862.624137,-214.562355,38.499217,-176.063138,10402.566583,612.723383,815.623417,0.0,0.0,0.0,0.0,202.900033,10800.0,10800.0,0.0,0.0
2025-02-01,14:10,14:20,0.9978,633.098037,823.899546,-190.801509,37.452534,-153.348975,10540.580661,603.26775,769.536567,0.0,0.0,0.0,0.0,166.268817,10800.0,10800.0,0.0,0.0
2025-02-01,14:20,14:30,1.0271,611.144077,776.670341,-165.526265,22.611116,-142.915148,10669.204294,610.811667,727.4,0.0,0.0,0.0,0.0,116.588333,10800.0,10800.0,0.0,0.0
2025-02-01,14:30,14:40,1.0906,620.029884,729.778042,-109.748159,19.4054,-90.342759,10750.512777,571.623083,684.0674,0.0,0.0,0.0,0.0,112.444317,10800.0,10800.0,0.0,0.0
2025-02-01,14:40,14:50,0.9376,615.753978,682.556064,-66.802086,16.726227,-50.075859,10795.58105,554.5942,648.361433,0.0,0.0,0.0,0.0,93.767233,10800.0,10800.0,0.0,0.0
2025-02-01,14:50,15:00,0.6694,604.50247,637.315908,-32.813438,27.903493,-4.909945,10800.0,578.923333,614.725,0.0,0.0,0.0,0.0,35.801667,10800.0,10800.0,0.0,0.0
2025-02-01,15:00,15:10,0.66,634.131194,598.170175,35.961019,17.032538,52.993556,10800.0,593.822,565.39285,52.993556,0.0,0.0,0.0,24.564406,10800.0,10800.0,34.975747,0.0
2025-02-01,15:10,15:20,0.7217,638.061585,554.861666,83.199919,24.808321,108.00824,10800.0,603.370033,505.435967,108.00824,0.0,0.0,0.0,10.074173,10800.0,10800.0,77.949547,0.0
2025-02-01,15:20,15:30,0.7308,608.772975,504.931958,103.841017,12.694004,116.535021,10800.0,608.655,450.6375,116.535021,0.0,41.482479,0.0,0.0,10800.0,10753.908357,85.163793,0.0
2025-02-01,15:30,15:40,0.7534,606.684665,454.998695,151.68597,21.598663,173.284633,10800.0,596.78865,413.6283,173.284633,0.0,9.875717,0.0,0.0,10753.908357,10742.935338,130.552643,0.0
2025-02-01,15:40,15:50,0.7823,611.053128,402.427954,208.625174,15.757836,224.38301,10800.0,570.11095,375.9729,224.38301,30.24496,0.0,0.0,0.0,10742.935338,10770.155802,175.534829,0.0
2025-02-01,15:50,16:00,0.8055,599.78092,347.876168,251.904751,23.610304,275.515055,10800.0,548.75,328.93125,275.515055,33.16022,0.0,0.0,22.536085,10770.155802,10800.0,221.927377,0.0
2025-02-01,16:00,16:10,0.8271,578.232872,296.124328,282.108543,4.436392,286.544935,10800.0,554.0824,281.17405,286.544935,0.0,0.0,0.0,13.636585,10800.0,10800.0,237.001316,0.0
2025-02-01,16:10,16:20,0.8519,580.053422,245.593674,334.459748,9.056799,343.516547,10800.0,559.036067,240.441517,343.516547,0.0,0.0,0.0,24.921997,10800.0,10800.0,292.641746,0.0
2025-02-01,16:20,16:30,0.8791,601.730251,194.376522,407.353728,19.870403,427.224131,10800.0,563.106667,202.3625,427.224131,0.0,0.0,0.0,66.479965,10800.0,10800.0,375.572734,0.0
2025-02-01,16:30,16:40,0.9024,597.804933,142.795455,455.009478,5.049038,460.058516,10800.0,580.2863,155.519033,460.058516,0.0,0.0,0.0,35.291249,10800.0,10800.0,415.156805,0.0
2025-02-01,16:40,16:50,0.9163,534.472173,94.625803,439.84637,-0.784846,439.061524,10800.0,532.818017,106.711467,439.061524,0.0,0.0,0.0,12.954974,10800.0,10800.0,402.312074,0.0
2025-02-01,16:50,17:00,0.9264,458.805463,50.570925,408.234538,15.852047,424.086586,10800.0,446.78,59.70625,424.086586,0.0,0.0,0.0,37.012836,10800.0,10800.0,392.873813,0.0
2025-02-01,17:00,17:10,0.9462,456.90731,11.826736,445.080574,14.565783,459.646357,10800.0,433.543517,15.897433,459.646357,0.0,0.0,0.0,42.000274,10800.0,10800.0,434.917383,0.0
2025-02-01,17:10,17:20,0.9742,464.379114,0.0,464.379114,18.746554,483.125669,10800.0,439.7808,0.0,483.125669,0.0,0.0,0.0,43.344869,10800.0,10800.0,470.661027,0.0
2025-02-01,17:20,17:30,0.9862,453.658813,0.0,453.658813,18.458744,472.117557,10800.0,436.136667,0.0,472.117557,0.0,0.0,0.0,35.980891,10800.0,10800.0,465.602335,0.0
2025-02-01,17:30,17:40,0.976,458.742891,0.706032,458.036859,23.522254,481.559113,10800.0,445.995167,0.68945,481.559113,0.0,0.0,0.0,36.253397,10800.0,10800.0,470.001695,0.0
2025-02-01,17:40,17:50,1.0742,459.979102,0.0,459.979102,10.420561,470.399663,10800.0,439.892633,0.0,470.399663,0.0,0.0,0.0,30.507029,10800.0,10800.0,505.303318,0.0
2025-02-01,17:50,18:00,1.2313,454.648432,0.0,454.648432,21.941667,476.590099,10270.455446,428.47,0.0,0.0,0.0,428.47,0.0,0.0,10800.0,10323.922222,0.0,0.0
2025-02-01,18:00,18:10,1.2561,462.655272,0.050689,462.604583,8.415954,471.020537,9747.099293,454.18455,0.0495,0.0,0.0,454.13505,0.0,0.0,10323.922222,9819.327722,0.0,0.0
2025-02-01,18:10,18:20,1.2447,470.363189,0.0,470.363189,20.054921,490.41811,9202.190282,472.265317,0.0,0.0,0.0,472.265317,0.0,0.0,9819.327722,9294.588481,0.0,0.0
2025-02-01,18:20,18:30,1.2545,470.369731,0.0,470.369731,12.825672,483.195403,8665.306501,454.168333,0.0,0.0,0.0,454.168333,0.0,0.0,9294.588481,8789.957,0.0,0.0
2025-02-01,18:30,18:40,1.2522,471.383973,0.00364,471.380333,30.1194,501.499733,8108.084576,418.376183,0.00355,0.0,0.0,418.372633,0.0,0.0,8789.957,8325.098519,0.0,0.0
2025-02-01,18:40,18:50,1.2881,485.157566,0.0,485.157566,40.57032,525.727887,7523.94248,414.082233,0.0,0.0,0.0,414.082233,0.0,0.0,8325.098519,7865.007148,0.0,0.0
2025-02-01,18:50,19:00,1.3466,488.632877,0.0,488.632877,25.480086,514.112963,6952.705854,432.138333,0.0,0.0,0.0,432.138333,0.0,0.0,7865.007148,7384.853444,0.0,0.0
2025-02-01,19:00,19:10,1.3523,448.418527,0.00026,448.418268,23.617749,472.036017,6428.221391,424.014367,0.00025,0.0,0.0,424.014117,0.0,0.0,7384.853444,6913.726648,0.0,0.0
2025-02-01,19:10,19:20,1.3445,428.217137,0.0,428.217137,12.162479,440.379617,5938.910705,442.412467,0.0,0.0,0.0,442.412467,0.0,0.0,6913.726648,6422.157241,0.0,0.0
2025-02-01,19:20,19:30,1.3483,443.746641,0.0,443.746641,17.223388,460.970029,5426.721785,483.746667,0.0,0.0,0.0,483.746667,0.0,0.0,6422.157241,5884.660944,0.0,0.0
2025-02-01,19:30,19:40,1.349,452.074859,0.0,452.074859,23.722973,475.797832,4898.057527,481.184467,0.0,0.0,0.0,481.184467,0.0,0.0,5884.660944,5350.011537,0.0,0.0
2025-02-01,19:40,19:50,1.3473,465.071376,0.0,465.071376,17.411596,482.482972,4361.965336,444.765933,0.0,0.0,0.0,444.765933,0.0,0.0,5350.011537,4855.827167,0.0,0.0
2025-02-01,19:50,20:00,1.3482,482.106361,0.0,482.106361,20.509583,502.615944,3803.503176,418.095,0.0,0.0,0.0,418.095,0.0,0.0,4855.827167,4391.277167,0.0,0.0
2025-02-01,20:00,20:10,1.3513,482.773611,0.0,482.773611,22.355554,505.129165,3242.248547,436.740517,0.0,0.0,0.0,436.740517,0.0,0.0,4391.277167,3906.009926,0.0,0.0
2025-02-01,20:10,20:20,1.34,475.218804,0.0,475.218804,18.650096,493.8689,2693.505325,452.69785,0.0,0.0,0.0,452.69785,0.0,0.0,3906.009926,3403.012315,0.0,0.0
2025-02-01,20:20,20:30,1.3489,467.398499,0.0,467.398499,22.602506,490.001005,2149.059764,449.968333,0.0,0.0,0.0,449.968333,0.0,0.0,3403.012315,2903.0475,0.0,0.0
2025-02-01,20:30,20:40,1.3952,464.685776,0.0,464.685776,22.205646,486.891421,1608.069296,455.0667,0.0,0.0,0.0,455.0667,0.0,0.0,2903.0475,2397.417833,0.0,0.0
2025-02-01,20:40,20:50,1.2226,490.345089,0.0,490.345089,13.536427,503.881516,1200.0,454.012367,0.0,136.619149,0.0,317.393217,0.0,0.0,2397.417833,2044.758703,167.030572,0.0
2025-02-01,20:50,21:00,0.9332,520.557142,0.0,520.557142,15.741442,536.298584,1200.0,459.405,0.0,536.298584,76.893584,0.0,0.0,0.0,2044.758703,2113.962929,500.473839,0.0
2025-02-01,21:00,21:10,0.9068,502.368076,0.0,502.368076,16.468852,518.836928,1200.0,497.420767,0.0,518.836928,21.416161,0.0,0.0,0.0,2113.962929,2133.237474,470.481326,0.0
2025-02-01,21:10,21:20,0.9371,471.894921,0.0,471.894921,12.814513,484.709434,1200.0,503.283133,0.0,484.709434,0.0,18.573699,0.0,0.0,2133.237474,2112.600031,454.221211,0.0
2025-02-01,21:20,21:30,0.9371,466.413886,0.0,466.413886,20.596619,487.010505,1200.0,477.556667,0.0,487.010505,9.453838,0.0,0.0,0.0,2112.600031,2121.108485,456.377544,0.0
2025-02-01,21:30,21:40,0.9871,485.516233,0.0,485.516233,22.531447,508.04768,1200.0,479.13595,0.0,508.04768,28.91173,0.0,0.0,0.0,2121.108485,2147.129042,501.493865,0.0
2025-02-01,21:40,21:50,0.7764,468.25202,0.0,468.25202,21.651189,489.903209,1200.0,450.2041,0.0,489.903209,39.699109,0.0,0.0,0.0,2147.129042,2182.85824,380.360851,0.0
2025-02-01,21:50,22:00,0.4209,418.275428,0.0,418.275428,30.947805,449.223233,1200.0,392.085,0.0,449.223233,57.138233,0.0,0.0,0.0,2182.85824,2234.28265,189.078059,0.0
2025-02-01,22:00,22:10,0.3859,402.477296,0.0,402.477296,25.428107,427.905403,1200.0,371.769817,0.0,427.905403,56.135586,0.0,0.0,0.0,2234.28265,2284.804677,165.128695,0.0
