日期,时段起,时段止,预测电价_元每kWh,实际电价_元每kWh,实际负载_kWh,实际光伏_kWh,预测负载_kWh,预测光伏_kWh,净负荷预测_kWh,价格加权风险余量_kWh,风险净负荷_kWh,参考储电量_kWh,计划购电_kWh,实际充电_kWh,实际放电_kWh,紧急购电_kWh,弃电_kWh,储电量_kWh,计划费_元,紧急费_元,预估计划费_元
2025-02-01,5:50,6:00,0.8466000000000001,0.8102,510.98333333333335,0.0,545.6885897435897,0.0,545.6885897435897,37.8104724046714,583.499062148261,9671.860041771968,0.0,0.0,510.98333333333335,0.0,0.0,9835.058265419448,0.0,0.0,0.0
2025-02-01,6:00,6:10,0.8866700000000002,0.8756,535.1871833333332,0.0,555.8407320512821,0.0,555.8407320512821,15.451381701753954,571.292113753036,9037.091026490816,0.0,0.0,535.1871833333332,0.0,0.0,9240.405839493522,0.0,0.0,0.0
2025-02-01,6:10,6:20,0.8404200000000002,0.818,533.9993499999999,0.6440166666666667,556.3863371794871,0.7030878973402113,555.6832492821469,29.27024089928551,584.9534901814325,8387.142704067002,0.0,0.0,533.3553333333333,0.0,0.0,8647.788802456485,0.0,0.0,0.0
2025-02-01,6:20,6:30,0.8287800000000001,0.7708,504.52,0.0,543.3369230769231,0.0,543.3369230769231,28.320111297328683,571.6570343742518,7751.968221428944,0.0,0.0,504.52,0.0,0.0,8087.211024678708,0.0,0.0,0.0
2025-02-01,6:30,6:40,0.8194200000000001,0.7715,519.5536833333333,0.0,557.3258474358975,0.0,557.3258474358975,26.585580930054427,583.9114283659519,7103.177745466775,0.0,0.0,519.5536833333333,0.0,0.0,7509.929154308337,0.0,0.0,0.0
2025-02-01,6:40,6:50,0.8398700000000001,0.8181,566.415,14.934916666666666,605.9735256410256,11.76804447619201,594.2054811648336,30.92416242512909,625.1296435899627,6408.5892525890395,0.0,0.0,551.4800833333333,0.0,0.0,6897.173506160189,0.0,0.0,0.0
2025-02-01,6:50,7:00,0.8665400000000001,0.8678,608.7916666666666,56.75,647.9638461538461,50.29168431108468,597.6721618427614,25.88630738377541,623.5584692265368,5715.746509003999,0.0,0.0,552.0416666666666,0.0,0.0,6283.79387653056,0.0,0.0,0.0
2025-02-01,7:00,7:10,0.8410800000000002,0.864,617.2140499999999,102.656,633.5018192307691,93.66133381466159,539.8404854161075,28.76491696066298,568.6054023767705,5083.962728585365,0.0,0.0,514.5580499999999,0.0,0.0,5712.062709863893,0.0,0.0,0.0
2025-02-01,7:10,7:20,0.83264,0.8237,595.3964666666666,147.48791666666665,635.2197128205128,139.15372663218966,496.0659861883231,24.611333317597538,520.6773195059207,4505.432373578787,0.0,0.0,447.90854999999993,0.0,0.0,5214.386543197227,0.0,0.0,0.0
2025-02-01,7:20,7:30,0.8296400000000002,0.7654,579.5366666666666,190.11249999999998,663.853076923077,186.84996527602846,477.0031116470485,41.275969825133814,518.2790814721823,3929.566727498584,0.0,0.0,389.4241666666667,0.0,0.0,4781.693024678709,0.0,0.0,0.0
2025-02-01,7:30,7:40,0.7776100000000001,0.7258,609.0003666666667,231.34661666666665,657.672723076923,235.4526618075768,422.2200612693463,34.49537545947268,456.715436728819,3422.1051311332294,0.0,0.0,377.65375,0.0,0.0,4362.077746900931,0.0,0.0,0.0
2025-02-01,7:40,7:50,0.88747,0.8697,640.2366833333333,279.07533333333333,636.185641025641,283.4845957125501,352.70104531309084,14.570185414530338,367.2712307276212,3014.025985880317,0.0,0.0,361.16134999999997,0.0,0.0,3960.787358012042,0.0,0.0,0.0
2025-02-01,7:50,8:00,1.08807,1.0783,633.9416666666666,334.01874999999995,624.7205128205128,331.9682196974525,292.75229312306027,30.64980503892565,323.4020981619859,2654.690321255888,0.0,0.0,299.92291666666665,0.0,0.0,3627.539672826857,0.0,0.0,0.0
2025-02-01,8:00,8:10,1.0756500000000002,1.0448,590.91065,388.6844166666666,629.2615679487179,382.73523379217283,246.5263341565451,33.47891964160896,280.00525379815406,2343.5733725912723,0.0,0.0,202.22623333333343,0.0,0.0,3402.843858012042,0.0,0.0,0.0
2025-02-01,8:10,8:20,1.0063900000000003,0.9667,568.5581666666667,438.7655666666667,640.4989807692307,431.0973128455383,209.4016679236924,32.743907130652566,242.14557505434496,2074.5227336420003,0.0,0.0,129.7926,0.0,0.0,3258.629858012042,0.0,0.0,0.0
2025-02-01,8:20,8:30,0.9896100000000001,0.9429,574.2283333333332,487.94374999999997,646.5766666666666,479.0021695156611,167.57449715100552,42.47174265314214,210.04623980414766,1841.1380227485026,0.0,0.0,86.28458333333327,0.0,0.0,3162.7580987527826,0.0,0.0,0.0
2025-02-01,8:30,8:40,0.9795100000000002,0.893,577.8523166666666,541.8831666666666,645.449532051282,532.7437070319202,112.70582501936178,38.487558471683876,151.19338349104567,1673.1453744251185,0.0,0.0,35.96915000000001,0.0,0.0,3122.7923765305604,0.0,0.0,0.0
2025-02-01,8:40,8:50,0.9729300000000001,0.9266,649.0800333333333,586.6261,668.1358179487179,583.2068534319124,84.92896451680554,40.13798971094477,125.0669542277503,1534.1820919498402,0.0,0.0,62.45393333333334,0.0,0.0,3053.3991172713013,0.0,0.0,0.0
2025-02-01,8:50,9:00,0.9803000000000002,0.9995,737.1266666666667,621.9499999999999,714.0273076923077,626.0149480678726,88.01235962443502,52.1691765667423,140.18153619117732,1378.4248295151988,0.0,0.0,115.17666666666673,0.0,0.0,2925.4250431972273,0.0,0.0,0.0
2025-02-01,9:00,9:10,0.9986900000000002,0.9415,711.2534166666666,665.4293,745.3764807692307,666.7519819107522,78.62449885847855,33.1122426395262,111.73674149800475,1254.2728945174158,0.0,0.0,45.824116666666555,0.0,0.0,2874.5093580120424,0.0,0.0,0.0
2025-02-01,9:10,9:20,0.9716300000000002,0.8825,698.3616999999999,729.7221999999999,737.5205256410256,715.2847948282953,22.235730812730367,26.609874252943847,48.845605065674214,1200.0,0.0,31.360500000000002,0.0,0.0,0.0,2902.7338080120426,0.0,0.0,0.0
2025-02-01,9:20,9:30,0.9045200000000002,0.8929,736.3866666666665,798.0874999999999,717.7751282051281,763.5100858204567,-45.73495761532854,37.1089996891813,-8.625957926147237,1207.7633621335326,0.0,61.70083333333332,0.0,0.0,0.0,2958.2645580120425,0.0,0.0,0.0
2025-02-01,9:30,9:40,0.8779300000000001,0.9059,733.2125666666667,838.3206833333334,736.8618987179489,795.1043109088621,-58.24241219091323,53.737040949218844,-4.505371241694384,1211.8181962510575,0.0,105.10811666666666,0.0,0.0,0.0,3052.8618630120422,0.0,0.0,0.0
2025-02-01,9:40,9:50,0.9659900000000001,0.8581,697.1223666666666,867.3196166666667,748.2219858974358,835.1627300525171,-86.94074415508123,50.49641127153038,-36.44433288355086,1244.6180958462533,0.0,170.19725000000005,0.0,0.0,0.0,3206.0393880120423,0.0,0.0,0.0
2025-02-01,9:50,10:00,1.09302,0.8084,678.5883333333334,894.01875,729.8705128205129,885.6308054674635,-155.76029264695057,43.727391246895046,-112.03290140005552,1345.4477071063034,0.0,215.4304166666666,0.0,0.0,0.0,3399.926763012042,0.0,0.0,0.0
2025-02-01,10:00,10:10,1.0959900000000002,0.8605,711.4322,911.8498333333333,710.755741025641,922.9654585548998,-212.2097175292588,53.30352206260201,-158.90619546665678,1488.4632830262944,0.0,200.41763333333336,0.0,0.0,0.0,3580.302633012042,0.0,0.0,0.0
2025-02-01,10:10,10:20,1.0501200000000002,0.8292,706.70705,933.6272333333333,723.4438576923077,955.6594317320612,-232.2155740397535,52.655513119047825,-179.56006092070567,1650.0673378549295,0.0,226.92018333333328,0.0,0.0,0.0,3784.530798012042,0.0,0.0,0.0
2025-02-01,10:20,10:30,1.05748,0.7446,666.9933333333333,959.21875,745.8783333333332,980.9993554297467,-235.12102209641353,66.31534239230672,-168.8056797041068,1801.9924495886257,0.0,292.22541666666666,0.0,0.0,0.0,4047.533673012042,0.0,0.0,0.0
2025-02-01,10:30,10:40,1.0999400000000001,0.7982,678.7204333333333,979.8081666666667,726.078096153846,986.3570387710608,-260.27894261721485,34.19253185325848,-226.08641076395637,2005.4702192761863,0.0,301.0877333333334,0.0,0.0,0.0,4318.512633012042,0.0,0.0,0.0
2025-02-01,10:40,10:50,0.8407900000000001,0.6917,678.1305,1021.3479,710.1274153846153,996.5798093252045,-286.4523939405891,41.67392719904998,-244.77846674153912,2225.7708393435714,0.0,343.2174,0.0,0.0,0.0,4627.408293012042,0.0,0.0,0.0
2025-02-01,10:50,11:00,0.4289400000000001,0.438,652.925,1060.2749999999999,719.8016666666667,1018.633434951787,-298.83176828512023,34.444835464227474,-264.38693282089275,2975.7708393435714,568.9464005124405,833.3333333333333,0.0,0.0,142.96306717910716,5377.408293012042,249.19852342444895,0.0,244.0438690358063
2025-02-01,11:00,11:10,0.3825900000000001,0.3671,657.69435,1046.1778166666666,727.1753551282051,1034.9655361657103,-307.79018103750525,55.40885669278065,-252.3813243447246,3725.7708393435714,580.9520089886087,833.3333333333333,0.0,0.0,136.10214232194198,6127.408293012042,213.26748249971823,0.0,222.26642911895183
2025-02-01,11:10,11:20,0.45039000000000007,0.3419,656.1017166666666,1051.3417833333333,705.7645499999999,1040.355712176995,-334.5911621769951,63.20899157250059,-271.38217060449455,3970.0147928876167,0.0,395.24006666666673,0.0,0.0,0.0,6483.124353012042,0.0,0.0,0.0
2025-02-01,11:20,11:30,0.4494200000000001,0.308,654.535,1099.0625,687.4814102564102,1045.2947393323075,-357.8133290758973,64.35681514962104,-293.4565139262762,4234.125655421266,0.0,444.52750000000003,0.0,0.0,0.0,6883.199103012042,0.0,0.0,0.0
2025-02-01,11:30,11:40,0.4462800000000001,0.3563,692.20855,1136.31565,724.513073076923,1063.4154953057914,-338.90242222886843,66.41988454014864,-272.4825376887198,4479.359939341114,0.0,444.10710000000006,0.0,0.0,0.0,7282.895493012042,0.0,0.0,0.0
2025-02-01,11:40,11:50,0.43722000000000005,0.3499,680.1494833333334,1128.4168166666666,725.4231512820512,1072.608087245997,-347.1849359639458,63.99911239295493,-283.18582357099086,4876.22137191957,157.77132373840425,606.0386570717376,0.0,0.0,0.0,7828.330284376605,55.204186176067644,0.0,68.98077816490512
2025-02-01,11:50,12:00,0.42196000000000006,0.2979,640.0333333333333,1100.65625,681.5978205128205,1064.314621771932,-382.71680125911155,71.90836316520137,-310.8084380939102,5626.22137191957,522.5248952394231,833.3333333333333,0.0,0.0,149.81447857275657,8578.330284376605,155.66016629182414,0.0,220.48460479522703
2025-02-01,12:00,12:10,0.41622000000000003,0.3528,676.8413833333333,1105.4832,675.9769615384615,1052.579347821874,-376.60238628341256,106.14413325441782,-270.4582530289947,6376.22137191957,562.8750803043386,833.3333333333333,0.0,0.0,158.1835636376719,9328.330284376605,198.58232833137063,0.0,234.2798659242718
2025-02-01,12:10,12:20,0.40488000000000013,0.4214,663.0938,1089.4810666666667,681.8015166666667,1050.6482096288264,-368.84669296215975,108.63567951383087,-260.2110134483289,7126.22137191957,573.1223198850043,833.3333333333333,0.0,0.0,166.17625321833782,10078.330284376605,241.51374559954084,0.0,232.04576487504065
2025-02-01,12:20,12:30,0.38031000000000004,0.4077,594.0216666666666,1052.4125,678.3234615384615,1055.0674852330426,-376.7440236945811,113.73204251853882,-263.01198117604224,7876.22137191957,570.321352157291,801.8552395815499,0.0,0.0,226.85694590907462,10800.0,232.52001527452754,0.0,216.89891343893936
2025-02-01,12:30,12:40,0.37527000000000005,0.3359,601.1141666666666,1052.0977666666665,677.2773923076923,1049.4575328612143,-372.18014055352205,77.59874545504252,-294.58139509847956,8626.22137191957,538.7519382348537,0.0,0.0,0.0,989.7355382348536,10800.0,180.96677605308736,0.0,202.17743986139357
2025-02-01,12:40,12:50,0.51092,0.4541,633.3353666666667,1058.98975,681.2837923076922,1031.3010113130597,-350.01721900536745,77.29572686077682,-272.7214921445906,8871.6707148497,0.0,0.0,0.0,0.0,425.65438333333327,10800.0,0.0,0.0,0.0
2025-02-01,12:50,13:00,0.7123900000000002,0.6884,638.6816666666666,1052.225,689.053846153846,1014.4672191917103,-325.4133730378643,78.75800008335878,-246.6553729545055,9093.660550508755,0.0,0.0,0.0,0.0,413.5433333333333,10800.0,0.0,0.0,0.0
2025-02-01,13:00,13:10,0.7599800000000002,0.7168,619.3742333333332,1041.0229166666666,693.6989589743589,1013.6228718929171,-319.92391291855824,89.10869046881825,-230.81522244974,9301.394250713522,0.0,0.0,0.0,0.0,421.64868333333334,10800.0,0.0,0.0,0.0
2025-02-01,13:10,13:20,0.72355,0.7194,606.5044,1029.2288333333331,673.1180679487179,997.6177813660406,-324.4997134173227,66.97374396762544,-257.5259694496973,9533.167623218249,0.0,0.0,0.0,0.0,422.7244333333331,10800.0,0.0,0.0,0.0
2025-02-01,13:20,13:30,0.70613,0.7375,607.0133333333333,1017.28125,651.2548717948719,968.3742823844516,-317.11941058957973,45.68682839996488,-271.43258218961483,9777.456947188903,0.0,0.0,0.0,0.0,410.2679166666667,10800.0,0.0,0.0,0.0
2025-02-01,13:30,13:40,0.7544400000000001,0.6413,606.3183333333333,998.79405,673.6360358974358,957.5279767479151,-283.8919408504793,77.71683782513401,-206.17510302534527,9963.014539911714,0.0,0.0,0.0,0.0,392.4757166666667,10800.0,0.0,0.0,0.0
2025-02-01,13:40,13:50,0.8564300000000001,0.6761,624.9272166666666,948.6343499999999,676.4111602564102,938.3550645086167,-261.9439042522065,75.13278331474577,-186.81112093746071,10131.144548755428,0.0,0.0,0.0,0.0,323.70713333333333,10800.0,0.0,0.0,0.0
2025-02-01,13:50,14:00,0.9715900000000002,0.8225,641.645,875.1875,650.3676923076923,902.1425812770436,-251.7748889693513,55.43331573795494,-196.34157323139635,10307.851964663685,0.0,0.0,0.0,0.0,233.54250000000002,10800.0,0.0,0.0,0.0
2025-02-01,14:00,14:10,1.05129,0.8111,612.7233833333332,815.6234166666666,646.9514282051282,867.3481526491387,-220.3967244440105,50.86451026543031,-169.53221417858018,10460.430957424407,0.0,0.0,0.0,0.0,202.90003333333334,10800.0,0.0,0.0,0.0
2025-02-01,14:10,14:20,1.07542,0.8061,603.26775,769.5365666666667,632.6853858974358,829.0516255571695,-196.36623965973365,52.825811608815506,-143.54042805091814,10589.617342670233,0.0,0.0,0.0,0.0,166.26881666666668,10800.0,0.0,0.0,0.0
2025-02-01,14:20,14:30,1.1044800000000001,0.8727,610.8116666666666,727.3999999999999,610.2562820512821,783.0860761987922,-172.82979414751003,34.26978219685957,-138.56001195065045,10714.32135342582,0.0,0.0,0.0,0.0,116.58833333333325,10800.0,0.0,0.0,0.0
2025-02-01,14:30,14:40,1.17219,0.8717,571.6230833333333,684.0674,618.7758999999999,733.3310341139996,-114.55513411399977,27.267625874555584,-87.28750823944418,10792.880110841319,0.0,0.0,0.0,0.0,112.44431666666674,10800.0,0.0,0.0,0.0
2025-02-01,14:40,14:50,0.93892,0.7054,554.5942,648.3614333333333,613.1500525641026,687.643740238427,-74.4936876743244,66.58269972023423,-7.910987954090174,10800.0,0.0,0.0,0.0,0.0,93.76723333333325,10800.0,0.0,0.0,0.0
2025-02-01,14:50,15:00,0.5489400000000001,0.5147,578.9233333333333,614.7249999999999,601.6457692307692,646.5483898819413,-44.902620651172015,55.951815686967336,11.049195035795321,10800.0,11.049195035795321,0.0,0.0,0.0,46.850861702461884,10800.0,5.687020684923852,0.0,6.065345122949485
2025-02-01,15:00,15:10,0.5275700000000001,0.5575,593.8219999999999,565.39285,634.9943705128205,603.981113856732,31.013256656088515,28.483491543734132,59.49674819982265,10800.0,59.49674819982265,0.0,0.0,0.0,31.06759819982267,10800.0,33.169437121401124,0.0,31.38869944778044
2025-02-01,15:10,15:20,0.6243000000000001,0.6606,603.3700333333334,505.4359666666667,638.017382051282,560.3600766022007,77.65730544908126,33.22528446394636,110.88258991302763,10800.0,110.88258991302763,0.0,0.0,0.0,12.948523246360992,10800.0,73.24903889654605,0.0,69.22400088270315
2025-02-01,15:20,15:30,0.6497500000000002,0.688,608.655,450.63749999999993,604.3888461538461,513.9585961504524,90.43025000339367,39.31401703482593,129.7442670382196,10800.0,129.7442670382196,0.0,0.0,28.273232961780423,0.0,10800.0,89.26405572229507,97.25992138852465,84.3013375080832
2025-02-01,15:30,15:40,0.66212,0.6617,596.78865,413.62829999999997,604.2770166666667,461.2603818982409,143.01663476842577,25.648857004193726,168.6654917726195,10800.0,168.6654917726195,0.0,0.0,14.494858227380519,0.0,10800.0,111.60595590594232,47.95623844528844,111.67679541248684
2025-02-01,15:40,15:50,0.6663700000000001,0.6465,570.11095,375.9729,610.4409243589744,406.851618769992,203.58930558898237,25.20206022662085,228.79136581560323,10800.0,228.79136581560323,0.0,0.0,0.0,34.653315815603264,10800.0,147.91361799978748,0.0,152.45970243854356
2025-02-01,15:50,16:00,0.6795000000000001,0.6667,548.75,328.93125,598.2221794871795,353.67674794490404,244.54543154227542,32.141821201545554,276.687252743821,10800.0,276.687252743821,0.0,0.0,0.0,56.868502743820954,10800.0,184.46739140430543,0.0,188.00898823942637
2025-02-01,16:00,16:10,0.7291300000000001,0.6956,554.0824,281.17404999999997,577.1940987179487,301.1635866678363,276.0305120501124,10.916686196033563,286.94719824614594,10800.0,286.94719824614594,0.0,0.0,0.0,14.038848246145903,10800.0,199.60047110001912,0.0,209.22181065721242
2025-02-01,16:10,16:20,0.7731800000000001,0.7032,559.0360666666666,240.44151666666667,579.8039692307692,249.45847159137716,330.3454976393921,25.239236053145962,355.58473369253807,10800.0,355.58473369253807,0.0,0.0,0.0,36.99018369253815,10800.0,250.0471847325928,0.0,274.9310043963966
2025-02-01,16:20,16:30,0.78862,0.7041,563.1066666666666,202.36249999999998,601.4365384615384,197.6962007853955,403.7403376761429,27.432028932150597,431.1723666082935,10800.0,431.1723666082935,0.0,0.0,0.0,70.42819994162687,10800.0,303.5884633288994,0.0,340.0311517546324
